daily_sum,daily_max
23.73000000000012,5.930000000000001
22.305680169238826,5.028210102519918
30.07019362459997,5.028210102519918
26.224096259718632,4.41
37.070773961952675,6.198817422686365
37.070773961952675,6.198817422686365
37.070773961952675,6.198817422686365
37.070773961952675,6.198817422686365
30.286934098631306,9.8
19.66400307707865,5.107929024295419
30.54693651410896,5.107929024295419
36.86906040881221,6.83
1.5699999999999998,0.85
26.079999999999718,5.4399999999999995
23.687555139532705,3.831698154142256
23.592444860467353,6.4
16.04999999999962,3.78
17.04999999999992,3.51999999999976
18.42999999999976,6.8100000000000005
0.0,0.0
21.7500000000002,3.8500000000002
14.469999999999681,4.04
7.4200000000004,3.24
10.93999999999992,4.58
13.85999999999988,3.87
18.9700000000001,2.51
0.0,0.0
19.00999999999988,3.72
10.07999999999976,2.6
12.14999999999992,2.35
12.279999999999719,2.8299999999999996
17.949999999999438,5.64
6.860000000000101,1.98
0.0,0.0
15.190000000000301,4.53
12.47000000000012,2.77
12.17999999999992,2.14999999999976
20.67999999999972,6.65
15.50999999999998,3.4300000000002
11.0000000000003,3.4400000000000004
0.0,0.0
14.13000000000032,3.1
20.45999999999976,3.3899999999999997
19.38999999999992,4.1
20.90999999999966,5.65
16.1200000000003,3.64
14.44999999999952,4.35
0.0,0.0
11.41999999999976,3.22
17.53999999999972,3.66
21.069999999999638,4.26
20.4500000000001,7.95
0.0,0.0
6.1700000000003,3.65
0.0,0.0
9.93999999999976,3.2
0.0,0.0
9.73999999999972,4.12
16.67,4.18
22.3300000000004,7.95
15.539999999999521,5.24999999999976
10.52,10.52
19.9000000000007,4.0000000000002
20.23000000000016,7.63
18.7,6.59
17.00999999999952,5.11
10.4400000000004,3.82
0.0,0.0
0.73,0.73
20.0,4.46
21.22000000000036,5.77
6.089999999999461,2.68999999999976
14.01999999999996,6.14
28.7700000000003,6.629999999999999
21.9800000000004,7.21
0.0,0.0
13.05999999999968,4.0600000000000005
18.6399999999999,4.1
13.96999999999996,2.76
24.3000000000002,7.42
8.559072147746484,3.7733475659287015
22.565742004998008,3.7733475659287015
22.565742004998008,3.7733475659287015
22.565742004998008,3.7733475659287015
13.003701837259499,2.0558806854928564
16.4600000000001,3.92
12.799999999999919,4.84
23.33999999999996,7.17
30.890000000000022,7.56
0.64,0.64
20.88000000000032,4.41
28.52999999999972,8.26
12.24999999999972,3.51
24.45999999999952,4.540000000000001
24.120000000000758,6.6499999999999995
36.90000000000036,7.87
0.0,0.0
62.040000000000305,8.780000000000001
37.92427888847983,7.260742335403817
43.42140114123404,7.260742335403817
43.42140114123404,7.260742335403817
43.42140114123404,7.260742335403817
43.42140114123404,7.260742335403817
43.42140114123404,7.260742335403817
53.02871540534928,8.09
1.7000000000014,1.5400000000011
0.0,0.0
0.9899999999997,0.6899999999997001
38.280000000002104,6.24
24.20000000000122,4.970000000001
0.0,0.0
13.59000000000021,4.239999999999
22.4500000000008,6.39
14.79000000000111,2.77
20.0299999999999,4.6899999999999995
23.4399999999981,5.16
5.61999999999993,2.37999999999931
0.0,0.0
22.9400000000007,5.1899999999999995
6.0500000000003995,4.4700000000002
23.45000000000142,5.3
21.76000000000031,4.469999999999
25.27999999999951,9.05
20.480000000001922,5.490000000001
1.190000000001,0.62
17.42000000000071,4.4300000000001
16.5799999999995,5.7299999999999995
11.889999999998311,6.37
13.85999999999971,2.84
15.3599999999993,3.3199999999992
15.5000000000003,2.310000000001
0.0,0.0
12.270000000000909,2.48
17.9699999999996,3.3999999999999
20.729999999998398,5.3
11.22000000000051,2.8200000000000003
9.00999999999802,2.9299999999989996
15.1000000000012,3.91
1.34,1.34
5.330000000000201,2.5700000000000003
20.200000000003,7.35
7.049999999999709,3.0899999999993097
13.1699999999997,3.3299999999999
11.20000000000083,2.69
1.9800000000012001,1.930000000001
0.0,0.0
5.55999999999732,1.54
5.50999999999951,1.86
11.45000000000061,3.12999999999991
13.9500000000006,5.46
10.40000000000131,1.7500000000000002
8.1799999999993,3.57
0.039999999999909996,0.0200000000004
9.0500000000004,2.26
11.189999999999909,3.8
1.85999999999951,1.0500000000002
2.2600000000002,1.3600000000002002
0.0,0.0
0.0,0.0
9.48,8.32
1.5900000000012,1.540000000001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0100000000002,0.0100000000002
0.0,0.0
0.0,0.0
2.19999999999931,1.06
0.0,0.0
5.20999999999902,1.35
5.1200000000012,2.42
3.5299999999994203,1.28
5.68000000000091,1.489999999999
2.5199999999994,1.23
4.7699999999994,1.020000000001
2.21,1.86
9.42000000000071,3.699999999999
5.8000000000003995,2.6
5.02999999999751,2.41
6.14999999999851,2.56
6.56999999999971,1.56
6.6999999999984,1.55
0.0,0.0
7.54,2.22
9.6800000000028,3.0999999999999996
6.48999999999921,2.15
4.17999999999941,1.24
4.28999999999951,1.5600000000002
5.5800000000007,3.3
0.51,0.51
4.50999999999891,1.58
2.17999999999991,1.08
5.4300000000005,1.68
3.2000000000008,0.88
2.84999999999871,1.0
6.069999999999601,2.639999999999
0.0,0.0
7.779999999998799,2.0500000000004
6.35999999999971,1.4500000000002
4.6300000000007095,1.749999999999
3.2700000000004,1.04
8.05000000000022,4.060000000001
3.12000000000151,1.130000000001
0.0,0.0
4.7400000000012,1.6800000000008002
4.91999999999852,1.07
4.30000000000031,0.91
