daily_sum,daily_max
39.7399999999992,7.96
39.33000000000031,6.54
0.0,0.0
40.4,8.83
40.7899999999996,7.48
27.43999999999921,6.07
35.4399999999973,7.989999999999
30.685609603107146,6.87
25.398718110248286,2.851279883770279
25.398718110248286,2.851279883770279
25.398718110248286,2.851279883770279
24.698236066148695,2.851279883770279
19.149999999999,6.74
8.9500000000002,5.63
7.6600000000012995,7.1
24.209999999999198,6.32
0.1199999999998,0.0900000000001
0.05000000000011,0.01999999999951
0.0,0.0
0.01999999999951,0.0100000000002
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.02999999999971,0.0100000000002
0.030000000000599998,0.0100000000002
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00999999999931,0.00999999999931
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0200000000004,0.0100000000002
0.1199999999999,0.0599999999995
0.0,0.0
0.0,0.0
16.1299999999987,4.11
5.7999999999995,2.86
26.8300000000019,8.9
18.950000000000998,4.59
28.8500000000017,6.66
17.7900000000001,5.7
18.869999999998818,4.3
21.029999999999298,4.669999999999
0.0100000000002,0.0100000000002
16.38999999999962,3.060000000001
20.120000000001202,4.62
17.8699999999983,4.470000000000001
23.26999999999961,4.75
15.648157490683825,4.579999999999
27.78819718895067,3.1195246668424215
27.78819718895067,3.1195246668424215
27.78819718895067,3.1195246668424215
27.78819718895067,3.1195246668424215
27.78819718895067,3.1195246668424215
27.78819718895067,3.1195246668424215
27.78819718895067,3.1195246668424215
27.404462186661767,4.900000000001
0.00999999999931,0.00999999999931
27.36999999999871,5.67
32.7000000000014,5.99
27.460000000001,6.16
20.95000000000071,3.57
25.09000000000291,6.4399999999999995
30.8999999999992,5.35
0.0200000000004,0.0100000000002
25.9200000000018,5.88
22.2499999999997,6.77
24.79999999999793,6.23
26.2299999999987,4.0600000000000005
18.4799999999996,3.5399999999995
17.8000000000006,4.7
0.0100000000002,0.0100000000002
23.2600000000004,4.13
20.70000000000061,4.03
23.65999999999991,4.83
